hora,temperatura
2025-08-19T23:38:50,16.53
2025-08-19T23:38:55,16.21
2025-08-19T23:39:00,15
2025-08-19T23:39:05,15
2025-08-19T23:39:10,16.85
2025-08-19T23:39:15,15.52
2025-08-19T23:39:20,15
2025-08-19T23:39:25,15
2025-08-19T23:39:30,16.46
2025-08-19T23:39:35,15
2025-08-19T23:39:40,15
2025-08-19T23:39:45,15.13
2025-08-19T23:39:50,15
2025-08-19T23:39:55,16.74
2025-08-19T23:40:00,15.83
2025-08-19T23:40:05,15
2025-08-19T23:40:10,15
2025-08-19T23:40:15,15
2025-08-19T23:40:20,17.0
2025-08-19T23:40:25,15
2025-08-19T23:40:30,15
2025-08-19T23:40:35,16.14
2025-08-19T23:40:40,15
2025-08-19T23:40:45,15.83
2025-08-19T23:40:50,15
2025-08-19T23:40:55,15.82
2025-08-19T23:41:00,15
2025-08-19T23:41:05,15
2025-08-19T23:41:10,15.21
2025-08-19T23:41:15,15
2025-08-19T23:41:20,15
2025-08-19T23:41:25,15
2025-08-19T23:41:30,15.91
2025-08-19T23:41:35,15
2025-08-19T23:41:40,16.64
2025-08-19T23:41:45,16.55
2025-08-19T23:41:50,15.59
2025-08-19T23:41:55,15
2025-08-19T23:42:00,15
2025-08-19T23:42:05,15.58
2025-08-19T23:42:10,15
2025-08-19T23:42:15,15
2025-08-19T23:42:20,15
2025-08-19T23:42:25,15.76
2025-08-19T23:42:30,15
2025-08-19T23:42:35,16.41
2025-08-19T23:42:40,15
2025-08-19T23:42:45,16.62
2025-08-19T23:42:50,15.82
2025-08-19T23:42:55,15
2025-08-19T23:43:00,16.77
2025-08-19T23:43:05,15
2025-08-19T23:43:10,15.63
2025-08-19T23:43:15,15
2025-08-19T23:43:20,16.18
2025-08-19T23:43:25,16.05
2025-08-19T23:43:30,16.63
2025-08-19T23:43:35,16.04
2025-08-19T23:43:40,15
2025-08-19T23:43:45,16.91
2025-08-19T23:43:50,15.78
2025-08-19T23:43:55,15
2025-08-19T23:44:00,16.4
2025-08-19T23:44:05,15
2025-08-19T23:44:10,15
2025-08-19T23:44:15,15
2025-08-19T23:44:20,15
2025-08-19T23:44:25,15.84
2025-08-19T23:44:30,15
2025-08-19T23:44:35,15
2025-08-19T23:44:40,15.77
2025-08-19T23:44:45,15
2025-08-19T23:44:50,16.93
2025-08-19T23:44:55,16.28
2025-08-19T23:45:00,16.78
2025-08-19T23:45:05,15
2025-08-19T23:45:10,15.59
2025-08-19T23:45:15,15.49
2025-08-19T23:45:20,15
2025-08-19T23:45:25,15
2025-08-19T23:45:30,15.85
2025-08-19T23:45:35,15
2025-08-19T23:45:40,16.3
2025-08-19T23:45:45,15.69
2025-08-19T23:45:50,15.32
2025-08-19T23:45:55,15
2025-08-19T23:46:00,15.31
2025-08-19T23:46:05,15
2025-08-19T23:46:10,15
2025-08-19T23:46:15,15
2025-08-19T23:46:20,15.81
2025-08-19T23:46:25,15
2025-08-19T23:46:30,15
2025-08-19T23:46:35,15
2025-08-19T23:46:40,15
2025-08-19T23:46:45,15
2025-08-19T23:46:50,15
2025-08-19T23:46:55,15
2025-08-19T23:47:00,15.03
2025-08-19T23:47:05,15
2025-08-19T23:47:10,15
2025-08-19T23:47:15,15
2025-08-19T23:47:20,15
2025-08-19T23:47:25,15
2025-08-19T23:47:30,15
2025-08-19T23:47:35,15
2025-08-19T23:47:40,15.38
2025-08-19T23:47:45,16.86
2025-08-19T23:47:50,15.21
2025-08-19T23:47:55,15
2025-08-19T23:48:00,15
2025-08-19T23:48:05,15.21
2025-08-19T23:48:10,15.95
2025-08-19T23:48:15,15
2025-08-19T23:48:20,16.38
2025-08-19T23:48:25,15
2025-08-19T23:48:30,15.7
2025-08-19T23:48:35,15
2025-08-19T23:48:40,15
2025-08-19T23:48:45,15
2025-08-19T23:48:50,15.58
2025-08-19T23:48:55,15
2025-08-19T23:49:00,15
2025-08-19T23:49:05,15.85
2025-08-19T23:49:10,15.0
2025-08-19T23:49:15,15
2025-08-19T23:49:20,15
2025-08-19T23:49:25,15.61
2025-08-19T23:49:30,15
2025-08-19T23:49:35,16.07
2025-08-19T23:49:40,16.62
2025-08-19T23:49:45,15
2025-08-19T23:49:50,15
2025-08-19T23:49:55,15.27
2025-08-19T23:50:00,15.54
2025-08-19T23:50:05,15
2025-08-19T23:50:10,15
2025-08-19T23:50:15,15
2025-08-19T23:50:20,15
2025-08-19T23:50:25,15
2025-08-19T23:50:30,16.39
2025-08-19T23:50:35,15
2025-08-19T23:50:40,15
2025-08-19T23:50:45,15
2025-08-19T23:50:50,15.46
2025-08-19T23:50:55,16.27
2025-08-19T23:51:00,15
2025-08-19T23:51:05,15
2025-08-19T23:51:10,15
2025-08-19T23:51:15,15.0
2025-08-19T23:51:20,15.15
2025-08-19T23:51:25,15
2025-08-19T23:51:30,15
2025-08-19T23:51:35,15.59
2025-08-19T23:51:40,16.55
2025-08-19T23:51:45,15.21
2025-08-19T23:51:50,15.05
2025-08-19T23:51:55,15.7
2025-08-19T23:52:00,15
2025-08-19T23:52:05,15.08
2025-08-19T23:52:10,15
2025-08-19T23:52:15,15
2025-08-19T23:52:20,15
2025-08-19T23:52:25,15
2025-08-19T23:52:30,15
2025-08-19T23:52:35,15
2025-08-19T23:52:40,16.74
2025-08-19T23:52:45,15
2025-08-19T23:52:50,15
2025-08-19T23:52:55,15
2025-08-19T23:53:00,15
2025-08-19T23:53:05,15.13
2025-08-19T23:53:10,15.73
2025-08-19T23:53:15,15
2025-08-19T23:53:20,15.52
2025-08-19T23:53:25,16.23
2025-08-19T23:53:30,15
2025-08-19T23:53:35,15.8
2025-08-19T23:53:40,16.44
2025-08-19T23:53:45,15
2025-08-19T23:53:50,16.26
2025-08-19T23:53:55,16.54
2025-08-19T23:54:00,16.29
2025-08-19T23:54:05,15
2025-08-19T23:54:10,15
2025-08-19T23:54:15,15.98
2025-08-19T23:54:20,16.21
2025-08-19T23:54:25,15
2025-08-19T23:54:30,15.18
2025-08-19T23:54:35,15
2025-08-19T23:54:40,15.01
2025-08-19T23:54:45,15
2025-08-19T23:54:50,15
2025-08-19T23:54:55,15
2025-08-19T23:55:00,15.28
2025-08-19T23:55:05,15.66
2025-08-19T23:55:10,15
2025-08-19T23:55:15,15.16
2025-08-19T23:55:20,15
2025-08-19T23:55:25,15.53
2025-08-19T23:55:30,16.45
2025-08-19T23:55:35,15.79
2025-08-19T23:55:40,15
2025-08-19T23:55:45,15
2025-08-19T23:55:50,16.37
2025-08-19T23:55:55,15.88
2025-08-19T23:56:00,15
2025-08-19T23:56:05,15
2025-08-19T23:56:10,15
2025-08-19T23:56:15,15
2025-08-19T23:56:20,15.76
2025-08-19T23:56:25,15
2025-08-19T23:56:30,16.97
2025-08-19T23:56:35,15
2025-08-19T23:56:40,15
2025-08-19T23:56:45,15.94
2025-08-19T23:56:50,16.17
2025-08-19T23:56:55,15
2025-08-19T23:57:00,15.23
2025-08-19T23:57:05,15
2025-08-19T23:57:10,15
2025-08-19T23:57:15,15.83
2025-08-19T23:57:20,16.69
2025-08-19T23:57:25,15.43
2025-08-19T23:57:30,15
2025-08-19T23:57:35,16.93
2025-08-19T23:57:40,15
2025-08-19T23:57:45,15
2025-08-19T23:57:50,15
2025-08-19T23:57:55,15
2025-08-19T23:58:00,15
2025-08-19T23:58:05,15
2025-08-19T23:58:10,16.8
2025-08-19T23:58:15,15.22
2025-08-19T23:58:20,16.6
2025-08-19T23:58:25,15
2025-08-19T23:58:30,15.91
2025-08-19T23:58:35,15.32
2025-08-19T23:58:40,15
2025-08-19T23:58:45,15
2025-08-19T23:58:50,15.35
2025-08-19T23:58:55,16.93
2025-08-19T23:59:00,16.1
2025-08-19T23:59:05,15.23
2025-08-19T23:59:10,15
2025-08-19T23:59:15,16.98
2025-08-19T23:59:20,16.16
2025-08-19T23:59:25,15.71
2025-08-19T23:59:30,15
2025-08-19T23:59:35,15.12
2025-08-19T23:59:40,15
2025-08-19T23:59:45,15
2025-08-19T23:59:50,16.29
2025-08-19T23:59:55,15
2025-08-20T00:00:00,15
2025-08-20T00:00:05,16.79
2025-08-20T00:00:10,15
2025-08-20T00:00:15,15
2025-08-20T00:00:20,15
2025-08-20T00:00:25,15
2025-08-20T00:00:30,15
2025-08-20T00:00:35,15
2025-08-20T00:00:40,16.21
2025-08-20T00:00:45,15
2025-08-20T00:00:50,15.58
2025-08-20T00:00:55,15
2025-08-20T00:01:00,15
2025-08-20T00:01:05,16.3
2025-08-20T00:01:10,15
2025-08-20T00:01:15,15
2025-08-20T00:01:20,16.94
2025-08-20T00:01:25,15
2025-08-20T00:01:30,15
2025-08-20T00:01:35,15.34
2025-08-20T00:01:40,15
2025-08-20T00:01:45,16.72
2025-08-20T00:01:50,16.66
2025-08-20T00:01:55,15
2025-08-20T00:02:00,15
2025-08-20T00:02:05,15
2025-08-20T00:02:10,15
2025-08-20T00:02:15,15.26
2025-08-20T00:02:20,15.6
2025-08-20T00:02:25,15
2025-08-20T00:02:30,16.25
2025-08-20T00:02:35,15
2025-08-20T00:02:40,15
2025-08-20T00:02:45,15
2025-08-20T00:02:50,15.4
2025-08-20T00:02:55,15
2025-08-20T00:03:00,15
2025-08-20T00:03:05,16.09
2025-08-20T00:03:10,15.82
2025-08-20T00:03:15,15
2025-08-20T00:03:20,15
2025-08-20T00:03:25,15
2025-08-20T00:03:30,16.66
2025-08-20T00:03:35,15
2025-08-20T00:03:40,15
2025-08-20T00:03:45,16.76
2025-08-20T00:03:50,15.9
2025-08-20T00:03:55,15.17
2025-08-20T00:04:00,15
2025-08-20T00:04:05,15
2025-08-20T00:04:10,15
2025-08-20T00:04:15,15
2025-08-20T00:04:20,16.08
2025-08-20T00:04:25,15
2025-08-20T00:04:30,15
2025-08-20T00:04:35,15.72
2025-08-20T00:04:40,15.93
2025-08-20T00:04:45,15
2025-08-20T00:04:50,15
2025-08-20T00:04:55,16.48
2025-08-20T00:05:00,15
2025-08-20T00:05:05,15
2025-08-20T00:05:10,15
2025-08-20T00:05:15,15.18
2025-08-20T00:05:20,15.43
2025-08-20T00:05:25,15
2025-08-20T00:05:30,15
2025-08-20T00:05:35,15
2025-08-20T00:05:40,16.06
2025-08-20T00:05:45,15.47
2025-08-20T00:05:50,15.36
2025-08-20T00:05:55,15
2025-08-20T00:06:00,15
2025-08-20T00:06:05,15.74
2025-08-20T00:06:10,15
2025-08-20T00:06:15,15
2025-08-20T00:06:20,16.98
2025-08-20T00:06:25,16.67
2025-08-20T00:06:30,15.93
2025-08-20T00:06:35,15.95
2025-08-20T00:06:40,15.49
2025-08-20T00:06:45,16.95
2025-08-20T00:06:50,16.69
2025-08-20T00:06:55,15.71
2025-08-20T00:07:00,15
2025-08-20T00:07:05,15
2025-08-20T00:07:10,16.83
2025-08-20T00:07:15,16.62
2025-08-20T00:07:20,15
2025-08-20T00:07:25,16.58
2025-08-20T00:07:30,15.55
2025-08-20T00:07:35,15
2025-08-20T00:07:40,16.81
2025-08-20T00:07:45,15
2025-08-20T00:07:50,15
2025-08-20T00:07:55,15.63
2025-08-20T00:08:00,15.75
2025-08-20T00:08:05,15
2025-08-20T00:08:10,15.26
2025-08-20T00:08:15,16.59
2025-08-20T00:08:20,15
2025-08-20T00:08:25,15.82
2025-08-20T00:08:30,15.88
2025-08-20T00:08:35,15
2025-08-20T00:08:40,15.77
2025-08-20T00:08:45,15.45
2025-08-20T00:08:50,15
2025-08-20T00:08:55,15
2025-08-20T00:09:00,15
2025-08-20T00:09:05,15
2025-08-20T00:09:10,15
2025-08-20T00:09:15,15
2025-08-20T00:09:20,15.6
2025-08-20T00:09:25,15.88
2025-08-20T00:09:30,15
2025-08-20T00:09:35,16.6
2025-08-20T00:09:40,15
2025-08-20T00:09:45,16.08
2025-08-20T00:09:50,16.71
2025-08-20T00:09:55,15.47
2025-08-20T00:10:00,16.42
2025-08-20T00:10:05,15
2025-08-20T00:10:10,15
2025-08-20T00:10:15,16.04
2025-08-20T00:10:20,15
2025-08-20T00:10:25,15.11
2025-08-20T00:10:30,15
2025-08-20T00:10:35,15.56
2025-08-20T00:10:40,15
2025-08-20T00:10:45,16.33
2025-08-20T00:10:50,15.14
2025-08-20T00:10:55,15.04
2025-08-20T00:11:00,15
2025-08-20T00:11:05,15
2025-08-20T00:11:10,15
2025-08-20T00:11:15,15.99
2025-08-20T00:11:20,16.51
2025-08-20T00:11:25,15
2025-08-20T00:11:30,15.86
2025-08-20T00:11:35,15
2025-08-20T00:11:40,15
2025-08-20T00:11:45,15.86
2025-08-20T00:11:50,15.48
2025-08-20T00:11:55,15.74
2025-08-20T00:12:00,16.59
2025-08-20T00:12:05,15
2025-08-20T00:12:10,16.82
2025-08-20T00:12:15,15
2025-08-20T00:12:20,15.15
2025-08-20T00:12:25,15.37
2025-08-20T00:12:30,15.64
2025-08-20T00:12:35,15
2025-08-20T00:12:40,15.33
2025-08-20T00:12:45,16.83
2025-08-20T00:12:50,15
2025-08-20T00:12:55,15
2025-08-20T00:13:00,15
2025-08-20T00:13:05,17.0
2025-08-20T00:13:10,15.33
2025-08-20T00:13:15,15.67
2025-08-20T00:13:20,15.29
2025-08-20T00:13:25,15
2025-08-20T00:13:30,15
2025-08-20T00:13:35,16.02
2025-08-20T00:13:40,15
2025-08-20T00:13:45,15
2025-08-20T00:13:50,15
2025-08-20T00:13:55,15
2025-08-20T00:14:00,15
2025-08-20T00:14:05,15
2025-08-20T00:14:10,15
2025-08-20T00:14:15,16.87
2025-08-20T00:14:20,16.93
2025-08-20T00:14:25,16.11
2025-08-20T00:14:30,15
2025-08-20T00:14:35,15.34
2025-08-20T00:14:40,15
2025-08-20T00:14:45,15.16
2025-08-20T00:14:50,15
2025-08-20T00:14:55,15
2025-08-20T00:15:00,16.84
2025-08-20T00:15:05,16.48
2025-08-20T00:15:10,15.56
2025-08-20T00:15:15,15
2025-08-20T00:15:20,15
2025-08-20T00:15:25,16.16
2025-08-20T00:15:30,15.52
2025-08-20T00:15:35,15
2025-08-20T00:15:40,15
2025-08-20T00:15:45,15
2025-08-20T00:15:50,15
2025-08-20T00:15:55,16.45
2025-08-20T00:16:00,15
2025-08-20T00:16:05,15
2025-08-20T00:16:10,15.53
2025-08-20T00:16:15,15.98
2025-08-20T00:16:20,15.67
2025-08-20T00:16:25,15.91
2025-08-20T00:16:30,16.07
2025-08-20T00:16:35,15
2025-08-20T00:16:40,16.99
2025-08-20T00:16:45,16.73
2025-08-20T00:16:50,16.94
2025-08-20T00:16:55,15
2025-08-20T00:17:00,15
2025-08-20T00:17:05,15
2025-08-20T00:17:10,15.96
2025-08-20T00:17:15,15
2025-08-20T00:17:20,15
2025-08-20T00:17:25,15
2025-08-20T00:17:30,15
2025-08-20T00:17:35,15
2025-08-20T00:17:40,16.84
2025-08-20T00:17:45,16.95
2025-08-20T00:17:50,15.97
2025-08-20T00:17:55,15
2025-08-20T00:18:00,16.27
2025-08-20T00:18:05,15.36
2025-08-20T00:18:10,16.75
2025-08-20T00:18:15,15.83
2025-08-20T00:18:20,16.84
2025-08-20T00:18:25,15
2025-08-20T00:18:30,15.54
2025-08-20T00:18:35,15
2025-08-20T00:18:40,15
2025-08-20T00:18:45,16.01
2025-08-20T00:18:50,15
2025-08-20T00:18:55,16.29
2025-08-20T00:19:00,15.12
2025-08-20T00:19:05,16.45
2025-08-20T00:19:10,16.27
2025-08-20T00:19:15,15
2025-08-20T00:19:20,16.15
2025-08-20T00:19:25,15.61
2025-08-20T00:19:30,15
2025-08-20T00:19:35,15.46
2025-08-20T00:19:40,15
2025-08-20T00:19:45,15
2025-08-20T00:19:50,16.73
2025-08-20T00:19:55,15.49
2025-08-20T00:20:00,16.22
2025-08-20T00:20:05,15
2025-08-20T00:20:10,16.55
2025-08-20T00:20:15,15.09
2025-08-20T00:20:20,15
2025-08-20T00:20:25,15
2025-08-20T00:20:30,15.66
2025-08-20T00:20:35,15
2025-08-20T00:20:40,15
2025-08-20T00:20:45,16.9
2025-08-20T00:20:50,15.63
2025-08-20T00:20:55,15
2025-08-20T00:21:00,15
2025-08-20T00:21:05,15.87
2025-08-20T00:21:10,15.85
2025-08-20T00:21:15,15
2025-08-20T00:21:20,15.71
2025-08-20T00:21:25,15
2025-08-20T00:21:30,15.23
2025-08-20T00:21:35,16.34
2025-08-20T00:21:40,16.56
2025-08-20T00:21:45,16.04
2025-08-20T00:21:50,16.51
2025-08-20T00:21:55,15
2025-08-20T00:22:00,16.89
2025-08-20T00:22:05,15
2025-08-20T00:22:10,17.03
2025-08-20T00:22:15,16.87
2025-08-20T00:22:20,16.25
2025-08-20T00:22:25,16.55
2025-08-20T00:22:30,16.17
2025-08-20T00:22:35,15
2025-08-20T00:22:40,16.04
2025-08-20T00:22:45,15.74
2025-08-20T00:22:50,16.93
2025-08-20T00:22:55,15
2025-08-20T00:23:00,15
2025-08-20T00:23:05,15
2025-08-20T00:23:10,15
2025-08-20T00:23:15,15.5
2025-08-20T00:23:20,15
2025-08-20T00:23:25,15
2025-08-20T00:23:30,16.87
2025-08-20T00:23:35,16.44
2025-08-20T00:23:40,16.99
2025-08-20T00:23:45,15.0
2025-08-20T00:23:50,16.63
2025-08-20T00:23:55,16.28
2025-08-20T00:24:00,15
2025-08-20T00:24:05,15
2025-08-20T00:24:10,16.27
2025-08-20T00:24:15,15
2025-08-20T00:24:20,15.54
2025-08-20T00:24:25,15.88
2025-08-20T00:24:30,16.31
2025-08-20T00:24:35,15
2025-08-20T00:24:40,15
2025-08-20T00:24:45,15
2025-08-20T00:24:50,15
2025-08-20T00:24:55,15.61
2025-08-20T00:25:00,15
2025-08-20T00:25:05,15.89
2025-08-20T00:25:10,16.96
2025-08-20T00:25:15,15.25
2025-08-20T00:25:20,15.9
2025-08-20T00:25:25,16.82
2025-08-20T00:25:30,15
2025-08-20T00:25:35,15.29
2025-08-20T00:25:40,15.37
2025-08-20T00:25:45,16.31
2025-08-20T00:25:50,15
2025-08-20T00:25:55,16.32
2025-08-20T00:26:00,15
2025-08-20T00:26:05,15
2025-08-20T00:26:10,15.2
2025-08-20T00:26:15,16.46
2025-08-20T00:26:20,16.17
2025-08-20T00:26:25,15
2025-08-20T00:26:30,15
2025-08-20T00:26:35,15.96
2025-08-20T00:26:40,15
2025-08-20T00:26:45,16.45
2025-08-20T00:26:50,16.97
2025-08-20T00:26:55,15
2025-08-20T00:27:00,15
2025-08-20T00:27:05,15
2025-08-20T00:27:10,15
2025-08-20T00:27:15,15.82
2025-08-20T00:27:20,15
2025-08-20T00:27:25,16.59
2025-08-20T00:27:30,15.88
2025-08-20T00:27:35,15.19
2025-08-20T00:27:40,15.5
2025-08-20T00:27:45,16.08
2025-08-20T00:27:50,15.36
2025-08-20T00:27:55,15.24
2025-08-20T00:28:00,16.59
2025-08-20T00:28:05,16.79
2025-08-20T00:28:10,15
2025-08-20T00:28:15,15.21
2025-08-20T00:28:20,15.41
2025-08-20T00:28:25,15
2025-08-20T00:28:30,15
2025-08-20T00:28:35,15
2025-08-20T00:28:40,15
2025-08-20T00:28:45,15
2025-08-20T00:28:50,16.21
2025-08-20T00:28:55,16.47
2025-08-20T00:29:00,15
2025-08-20T00:29:05,15.81
2025-08-20T00:29:10,15
2025-08-20T00:29:15,16.38
2025-08-20T00:29:20,16.63
2025-08-20T00:29:25,16.94
2025-08-20T00:29:30,15
2025-08-20T00:29:35,15.38
2025-08-20T00:29:40,15
2025-08-20T00:29:45,15
2025-08-20T00:29:50,15.95
2025-08-20T00:29:55,15
2025-08-20T00:30:00,15.17
2025-08-20T00:30:05,15
2025-08-20T00:30:10,16.69
2025-08-20T00:30:15,15
2025-08-20T00:30:20,15.46
2025-08-20T00:30:25,16.74
2025-08-20T00:30:30,15
2025-08-20T00:30:35,15
2025-08-20T00:30:40,15
2025-08-20T00:30:45,15.2
2025-08-20T00:30:50,16.91
2025-08-20T00:30:55,15
2025-08-20T00:31:00,15
2025-08-20T00:31:05,15
2025-08-20T00:31:10,15
2025-08-20T00:31:15,15
2025-08-20T00:31:20,15.72
2025-08-20T00:31:25,16.43
2025-08-20T00:31:30,15
2025-08-20T00:31:35,15
2025-08-20T00:31:40,15
2025-08-20T00:31:45,16.77
2025-08-20T00:31:50,15
2025-08-20T00:31:55,15
2025-08-20T00:32:00,15
2025-08-20T00:32:05,15
2025-08-20T00:32:10,16.79
2025-08-20T00:32:15,16.43
2025-08-20T00:32:20,15.38
2025-08-20T00:32:25,15.44
2025-08-20T00:32:30,16.43
2025-08-20T00:32:35,15
2025-08-20T00:32:40,15
2025-08-20T00:32:45,16.16
2025-08-20T00:32:50,16.16
2025-08-20T00:32:55,15.98
2025-08-20T00:33:00,16.1
2025-08-20T00:33:05,15.61
2025-08-20T00:33:10,15.28
2025-08-20T00:33:15,15
2025-08-20T00:33:20,15
2025-08-20T00:33:25,15
2025-08-20T00:33:30,16.5
2025-08-20T00:33:35,17.06
2025-08-20T00:33:40,15
2025-08-20T00:33:45,15.58
2025-08-20T00:33:50,15
2025-08-20T00:33:55,15
2025-08-20T00:34:00,16.83
2025-08-20T00:34:05,15.51
2025-08-20T00:34:10,15.52
2025-08-20T00:34:15,15
2025-08-20T00:34:20,15
2025-08-20T00:34:25,15.47
2025-08-20T00:34:30,16.12
2025-08-20T00:34:35,15
2025-08-20T00:34:40,15.89
2025-08-20T00:34:45,16.92
2025-08-20T00:34:50,16.73
2025-08-20T00:34:55,15.71
2025-08-20T00:35:00,15
2025-08-20T00:35:05,17.04
2025-08-20T00:35:10,16.32
2025-08-20T00:35:15,15
2025-08-20T00:35:20,16.68
2025-08-20T00:35:25,16.64
2025-08-20T00:35:30,16.87
2025-08-20T00:35:35,15.9
2025-08-20T00:35:40,15
2025-08-20T00:35:45,15
2025-08-20T00:35:50,17.03
2025-08-20T00:35:55,15
2025-08-20T00:36:00,15.58
2025-08-20T00:36:05,15.21
2025-08-20T00:36:10,15
2025-08-20T00:36:15,15
2025-08-20T00:36:20,15
2025-08-20T00:36:25,15.01
2025-08-20T00:36:30,15
2025-08-20T00:36:35,15
2025-08-20T00:36:40,15.86
2025-08-20T00:36:45,15.56
2025-08-20T00:36:50,15.75
2025-08-20T00:36:55,15
2025-08-20T00:37:00,16.55
2025-08-20T00:37:05,16.93
2025-08-20T00:37:10,15
2025-08-20T00:37:15,15.59
2025-08-20T00:37:20,16.12
2025-08-20T00:37:25,16.29
2025-08-20T00:37:30,16.96
2025-08-20T00:37:35,15.11
2025-08-20T00:37:40,15
2025-08-20T00:37:45,15.12
2025-08-20T00:37:50,15
2025-08-20T00:37:55,15
2025-08-20T00:38:00,16.58
2025-08-20T00:38:05,16.1
2025-08-20T00:38:10,16.24
2025-08-20T00:38:15,15
2025-08-20T00:38:20,15.07
2025-08-20T00:38:25,15
2025-08-20T00:38:30,16.0
2025-08-20T00:38:35,16.02
2025-08-20T00:38:40,15.93
2025-08-20T00:38:45,15.46
2025-08-20T00:38:50,15
2025-08-20T00:38:55,16.93
2025-08-20T00:39:00,15.3
2025-08-20T00:39:05,15
2025-08-20T00:39:10,16.45
2025-08-20T00:39:15,15.34
2025-08-20T00:39:20,16.32
2025-08-20T00:39:25,15
2025-08-20T00:39:30,15
2025-08-20T00:39:35,15
2025-08-20T00:39:40,17.03
2025-08-20T00:39:45,15
2025-08-20T00:39:50,16.09
2025-08-20T00:39:55,15.79
2025-08-20T00:40:00,15
2025-08-20T00:40:05,15.35
2025-08-20T00:40:10,15
2025-08-20T00:40:15,15
2025-08-20T00:40:20,16.44
2025-08-20T00:40:25,15.49
2025-08-20T00:40:30,16.66
2025-08-20T00:40:35,15
2025-08-20T00:40:40,15
2025-08-20T00:40:45,15
2025-08-20T00:40:50,16.73
2025-08-20T00:40:55,16.06
2025-08-20T00:41:00,15
2025-08-20T00:41:05,15
2025-08-20T00:41:10,15
2025-08-20T00:41:15,15
2025-08-20T00:41:20,15
2025-08-20T00:41:25,15
2025-08-20T00:41:30,15
2025-08-20T00:41:35,16.0
2025-08-20T00:41:40,15
2025-08-20T00:41:45,15
2025-08-20T00:41:50,15.75
2025-08-20T00:41:55,15
2025-08-20T00:42:00,15
2025-08-20T00:42:05,16.92
2025-08-20T00:42:10,15.83
2025-08-20T00:42:15,15
2025-08-20T00:42:20,15
2025-08-20T00:42:25,15
2025-08-20T00:42:30,15
2025-08-20T00:42:35,15
2025-08-20T00:42:40,15
2025-08-20T00:42:45,16.88
2025-08-20T00:42:50,16.86
2025-08-20T00:42:55,15
2025-08-20T00:43:00,17.03
2025-08-20T00:43:05,15
2025-08-20T00:43:10,15
2025-08-20T00:43:15,15
2025-08-20T00:43:20,16.59
2025-08-20T00:43:25,15
2025-08-20T00:43:30,15.08
2025-08-20T00:43:35,15
2025-08-20T00:43:40,15
2025-08-20T00:43:45,15
2025-08-20T00:43:50,15
2025-08-20T00:43:55,15.57
2025-08-20T00:44:00,15
2025-08-20T00:44:05,16.01
2025-08-20T00:44:10,15.87
2025-08-20T00:44:15,17.1
2025-08-20T00:44:20,15.86
2025-08-20T00:44:25,16.21
2025-08-20T00:44:30,15
2025-08-20T00:44:35,16.84
2025-08-20T00:44:40,15
2025-08-20T00:44:45,16.18
2025-08-20T00:44:50,15.25
2025-08-20T00:44:55,16.73
2025-08-20T00:45:00,15
2025-08-20T00:45:05,16.79
2025-08-20T00:45:10,15
2025-08-20T00:45:15,15
2025-08-20T00:45:20,15.48
2025-08-20T00:45:25,15
2025-08-20T00:45:30,15.92
2025-08-20T00:45:35,15.68
2025-08-20T00:45:40,15
2025-08-20T00:45:45,15
2025-08-20T00:45:50,15
2025-08-20T00:45:55,16.92
2025-08-20T00:46:00,16.11
2025-08-20T00:46:05,15.96
2025-08-20T00:46:10,15
2025-08-20T00:46:15,15
2025-08-20T00:46:20,15
2025-08-20T00:46:25,15
2025-08-20T00:46:30,16.03
2025-08-20T00:46:35,15.11
2025-08-20T00:46:40,15
2025-08-20T00:46:45,15.89
2025-08-20T00:46:50,15
2025-08-20T00:46:55,16.07
2025-08-20T00:47:00,16.38
2025-08-20T00:47:05,15.76
2025-08-20T00:47:10,15.74
2025-08-20T00:47:15,15
2025-08-20T00:47:20,15
2025-08-20T00:47:25,15
2025-08-20T00:47:30,15
2025-08-20T00:47:35,15.7
2025-08-20T00:47:40,16.12
2025-08-20T00:47:45,15
2025-08-20T00:47:50,15.92
2025-08-20T00:47:55,15.94
2025-08-20T00:48:00,15
2025-08-20T00:48:05,17.13
2025-08-20T00:48:10,16.34
2025-08-20T00:48:15,15
2025-08-20T00:48:20,16.17
2025-08-20T00:48:25,15.37
2025-08-20T00:48:30,15
2025-08-20T00:48:35,15
2025-08-20T00:48:40,15
2025-08-20T00:48:45,15
2025-08-20T00:48:50,15
2025-08-20T00:48:55,16.83
2025-08-20T00:49:00,15.94
2025-08-20T00:49:05,15.28
2025-08-20T00:49:10,15.02
2025-08-20T00:49:15,15
2025-08-20T00:49:20,15
2025-08-20T00:49:25,15.04
2025-08-20T00:49:30,15
2025-08-20T00:49:35,16.06
2025-08-20T00:49:40,15
2025-08-20T00:49:45,17.17
2025-08-20T00:49:50,15.82
2025-08-20T00:49:55,15
2025-08-20T00:50:00,15.36
2025-08-20T00:50:05,16.69
2025-08-20T00:50:10,15
2025-08-20T00:50:15,16.92
2025-08-20T00:50:20,15
2025-08-20T00:50:25,15
2025-08-20T00:50:30,15
2025-08-20T00:50:35,15.54
2025-08-20T00:50:40,16.15
2025-08-20T00:50:45,15.39
2025-08-20T00:50:50,15.45
2025-08-20T00:50:55,15.37
2025-08-20T00:51:00,15
2025-08-20T00:51:05,16.56
2025-08-20T00:51:10,15
2025-08-20T00:51:15,16.56
2025-08-20T00:51:20,16.76
2025-08-20T00:51:25,15.53
2025-08-20T00:51:30,15
2025-08-20T00:51:35,15
